Date,Open,High,Low,Close,Volume
26-05-2022,178.21,178.23,172.28,174.93,27799
27-05-2022,146.84,150.64,146.29,149.92,56820
30-05-2022,143.91,146.14,141.39,145.84,16674
31-05-2022,291.97,293.31,291.61,292.53,16426
01-06-2022,223.26,225.79,222.62,225.26,73631
02-06-2022,211.38,211.47,210.39,210.5,45791
03-06-2022,183.16,185.89,179.12,179.54,90640
06-06-2022,185.79,187.47,183.04,187.45,4255
07-06-2022,208.18,210.64,206.8,208.43,34826
08-06-2022,239.29,241.14,239.06,240.68,89568
09-06-2022,240.43,243.17,235.93,238.81,5944
10-06-2022,134.34,141.09,131.7,138.41,38826
13-06-2022,200.02,202.85,197.76,200.89,31497
14-06-2022,182.39,184.41,175.44,178.24,28723
15-06-2022,274.11,274.13,272.95,273.61,36287
16-06-2022,226.28,231.79,223.77,228.84,12845
17-06-2022,206.5,212.07,204.43,209.44,90833
20-06-2022,123.08,125.77,120.42,123.03,69106
21-06-2022,221.13,227.06,218.74,225.08,94039
22-06-2022,123.44,124.47,120.08,121.12,73986
23-06-2022,167.44,170.12,164.23,166.55,86807
24-06-2022,128.57,133.43,127.78,132.56,56569
27-06-2022,238.41,244.06,237.42,242.37,82434
28-06-2022,141.25,143.41,140.93,143.11,80925
29-06-2022,178.37,184.73,175.56,181.96,26463
30-06-2022,279.13,279.55,274.15,275.02,1744
01-07-2022,140.86,145.18,139.3,144.51,89340
04-07-2022,201.56,203.23,198.6,199.77,37282
05-07-2022,183.85,186.14,177.75,180.63,53082
06-07-2022,103.62,105.48,100,101.01,55689
07-07-2022,258.55,259.25,255.39,257.73,77407
08-07-2022,113.81,113.81,108.75,111.32,80072
11-07-2022,194.85,197.12,191.75,193.06,89633
12-07-2022,212.14,215.1,207.36,208.49,65766
13-07-2022,225.69,228.12,221.41,223.65,66711
14-07-2022,237.73,239.83,234.99,238.45,4217
15-07-2022,150.65,153.36,147.81,150.07,81642
18-07-2022,102,103.23,99.79,100.47,31359
19-07-2022,244.69,248.72,242.03,247.15,54509
20-07-2022,207.13,212.5,205.97,211.07,62970
21-07-2022,267.22,271.13,265.49,269.79,23357
22-07-2022,264.28,266.61,260.11,262.6,43354
25-07-2022,268.67,272.69,268.1,271.11,39570
26-07-2022,197.02,197.97,191.19,193.54,8034
27-07-2022,166.73,167.5,161.24,163.03,17263
28-07-2022,258.31,258.42,254.09,256.77,43180
29-07-2022,190.26,195.09,189.74,193.34,51099
01-08-2022,136.69,137.38,132.89,134.15,75312
02-08-2022,270.99,271.43,264.12,266.62,76348
03-08-2022,276.51,278.47,272.77,272.83,86275
04-08-2022,193.26,198.89,192.92,196.85,27925
05-08-2022,115.14,118.74,112.17,116.48,20575
08-08-2022,177.57,179.08,174.26,175.1,23231
09-08-2022,260.71,263.94,257.78,261.26,77935
10-08-2022,280.35,283.44,279.8,280.63,48731
11-08-2022,140.69,144.66,139.61,142.24,24100
12-08-2022,113.39,115.3,108.46,110.72,11768
15-08-2022,275.47,280.02,273.5,279.11,99835
16-08-2022,177.88,180.83,174.23,175.97,60337
17-08-2022,208.35,211.11,206.76,210.29,51697
18-08-2022,293.61,294.22,286.24,288.77,12357
19-08-2022,113.31,114.64,111.34,112.04,67973
22-08-2022,229.66,229.83,226.85,228.18,25946
23-08-2022,114.82,118.19,114.35,115.25,87424
24-08-2022,175.09,176.86,169.03,170.82,72038
25-08-2022,260.76,265.33,260.01,263.66,56149
26-08-2022,186.69,188.66,182.87,183.87,6566
29-08-2022,299.44,302.7,298.03,301.21,42576
30-08-2022,211.81,214.94,211.73,214.84,54318
31-08-2022,164.23,166.69,163.95,164.85,70550
01-09-2022,144.02,148.58,141.96,146.43,52408
02-09-2022,170.1,172.97,168.81,171.72,54506
05-09-2022,174.51,176.78,170.48,173.07,80149
06-09-2022,113.74,117.51,111.66,116.83,41167
07-09-2022,173.91,174.57,171.84,171.86,34699
08-09-2022,192.85,194.04,191,193.56,50545
09-09-2022,244.55,248.12,244.27,247,53429
12-09-2022,231.35,233.89,227.8,230.14,88350
13-09-2022,241.75,244.23,236.81,239.78,24386
14-09-2022,101.67,102.82,99.67,101.26,60273
15-09-2022,143.53,148.48,141.48,146.71,42585
16-09-2022,232.34,238.8,231.63,236.64,8509
19-09-2022,196.8,197.97,195.49,197.25,88852
20-09-2022,101.06,103.17,98.49,102.67,77607
21-09-2022,260.9,267.85,260.4,264.93,94278
22-09-2022,254.56,256.41,249.75,250.55,79764
23-09-2022,209.68,212.62,205.66,207,78150
26-09-2022,113.29,116.39,111.15,115.38,76837
27-09-2022,253.3,258.65,252.17,256.54,64305
28-09-2022,216.74,220.98,213.96,220.31,43851
29-09-2022,256.39,257.17,255.26,255.54,77910
30-09-2022,250.35,251.89,245.13,246.24,35407
03-10-2022,260.6,261.56,257.85,259.98,47606
04-10-2022,203.6,204.1,200.23,200.91,80518
05-10-2022,128.06,128.85,124,125.97,97794
06-10-2022,234.23,237.06,233.74,236.95,46652
07-10-2022,224.09,226.2,219.68,219.85,11248
10-10-2022,248.45,253.21,248.09,251.73,11515
11-10-2022,133.98,134.26,130.47,133.26,93345
12-10-2022,139,140.48,137.34,139.96,11830
13-10-2022,278.08,278.39,271.59,273.98,61631
14-10-2022,250,251.84,247.37,248.37,7799
17-10-2022,281.65,281.93,275.77,277.55,75083
18-10-2022,251.74,258.62,250.26,256.36,98098
19-10-2022,219.43,222.56,216.59,222.5,15328
20-10-2022,230.83,231.58,228.19,230.43,13679
21-10-2022,277.83,280.5,272.88,275.07,22058
24-10-2022,215.76,222.25,215.62,220.09,98773
25-10-2022,226.48,226.7,223.28,224.93,47696
26-10-2022,131.3,133.76,126.51,127.91,86442
27-10-2022,194.78,196.89,192,195.41,39872
28-10-2022,243.28,250.26,242.51,247.72,55971
31-10-2022,154.19,155.99,148.42,149.23,83083
01-11-2022,140.45,142.5,136.6,137.83,24306
02-11-2022,162.77,170.13,162.04,167.15,29210
03-11-2022,148.3,149,144.62,145.01,46693
04-11-2022,142.98,144.85,136.54,139.11,29239
07-11-2022,184.97,187.05,183.3,185.67,94366
08-11-2022,281.57,285.31,278.99,285.19,69917
09-11-2022,201.41,201.45,198.69,201.18,95377
10-11-2022,137.58,142.89,136.73,142.53,8447
11-11-2022,115.39,119.13,113.75,117.18,86904
14-11-2022,239.23,240.93,234.72,234.97,21271
15-11-2022,176.56,183.15,173.81,181.49,66875
16-11-2022,264.37,264.47,262.24,263.45,86510
17-11-2022,231.9,233.31,228.59,229.77,93045
18-11-2022,259.25,262.6,258.34,259.83,57843
21-11-2022,154.39,155.58,151.05,152.43,27221
22-11-2022,238.47,240.34,233.57,234.33,65388
23-11-2022,152.81,155.15,146.7,147.82,93799
24-11-2022,287.81,290.16,284.91,287.31,57467
25-11-2022,227.27,232.2,224.77,230.64,74269
28-11-2022,164.9,168.19,163.99,165.62,71585
29-11-2022,153.9,160.06,152.49,158.89,44086
30-11-2022,138.19,140.86,133.44,136.06,87624
01-12-2022,238.93,239.65,236.57,236.73,82144
02-12-2022,143.74,144.58,137.67,140.34,1638
05-12-2022,219.06,219.22,215.04,215.7,74245
06-12-2022,152.93,155.32,148.74,150.78,71679
07-12-2022,232.39,236.57,230.64,235.32,63934
08-12-2022,262.99,267.74,261.33,267.05,67760
09-12-2022,255.61,261.06,253.03,260.36,48234
12-12-2022,252.17,254.87,249.19,249.49,62049
13-12-2022,137.54,143.85,136.5,141.35,64843
14-12-2022,117.68,119.34,114.35,115.96,49047
15-12-2022,239.79,241.64,233.49,235.92,10741
16-12-2022,173.67,178.79,173.02,177.37,64004
19-12-2022,186.47,189,184.06,187.83,62489
20-12-2022,106.23,108.98,101.68,102.88,23991
21-12-2022,151.92,152.3,150.65,151.22,27081
22-12-2022,106.74,108,102.33,104.61,58304
23-12-2022,275.84,279.24,275.57,278.21,16642
26-12-2022,148.68,150.17,146.67,148.21,76103
27-12-2022,211.47,217.73,211.28,216.36,18399
28-12-2022,107.8,109.36,102.28,103.35,34103
29-12-2022,233.37,233.79,230.12,231.92,16330
30-12-2022,164.61,166.15,162.76,164.43,17464
